timestamp,LCS2_CO2,LCS4_CO2,LCS1_CO2,LCS3_CO2,LCS5_CO2,Reference_CO2
2025-02-19 11:59:00,1162.6084,928.6391,868.6667,1100.2044,913.5546,705.4269
2025-02-19 12:00:00,1160.1084,926.1391,866.1667,1097.7044,911.0546,702.9269
2025-02-19 12:01:00,1160.6084,926.6391,866.6667,1098.2044,911.5546,703.4269
2025-02-19 12:02:00,1163.275,929.3057,869.3333,1100.871,914.2212,706.0935
2025-02-19 12:03:00,1159.775,925.8057,865.8333,1097.371,910.7212,702.5935
2025-02-19 12:04:00,1163.775,929.8057,869.8333,1101.371,914.7212,706.5935
2025-02-19 12:05:00,1165.1084,931.1391,871.1667,1102.7044,916.0546,707.9269
2025-02-19 12:06:00,1156.6084,922.6391,862.6667,1094.2044,907.5546,699.4269
2025-02-19 12:07:00,1159.275,925.3057,865.3333,1096.871,910.2212,702.0935
2025-02-19 12:08:00,1160.9417,926.9724,867.0,1098.5377,911.8879,703.7602
2025-02-19 12:09:00,1158.1084,924.1391,864.1667,1095.7044,909.0546,700.9269
2025-02-19 12:10:00,1155.4417,921.4724,861.5,1093.0377,906.3879,698.2602
2025-02-19 12:11:00,1160.775,926.8057,866.8333,1098.371,911.7212,703.5935
2025-02-19 12:12:00,1161.275,927.3057,867.3333,1098.871,912.2212,704.0935
2025-02-19 12:13:00,1159.4417,925.4724,865.5,1097.0377,910.3879,702.2602
2025-02-19 12:14:00,1148.4417,914.4724,854.5,1086.0377,899.3879,691.2602
2025-02-19 12:15:00,1142.775,908.8057,848.8333,1080.371,893.7212,685.5935
2025-02-19 12:16:00,1137.9417,903.9724,844.0,1075.5377,888.8879,680.7602
2025-02-19 12:17:00,1137.4417,903.4724,843.5,1075.0377,888.3879,680.2602
2025-02-19 12:18:00,1133.9417,899.9724,840.0,1071.5377,884.8879,676.7602
2025-02-19 12:19:00,1138.6084,904.6391,844.6667,1076.2044,889.5546,681.4269
2025-02-19 12:20:00,1137.775,903.8057,843.8333,1075.371,888.7212,680.5935
2025-02-19 12:21:00,1143.775,909.8057,849.8333,1081.371,894.7212,686.5935
2025-02-19 12:22:00,1138.6084,904.6391,844.6667,1076.2044,889.5546,681.4269
2025-02-19 12:23:00,1134.775,900.8057,840.8333,1072.371,885.7212,677.5935
2025-02-19 12:24:00,1132.1084,898.1391,838.1667,1069.7044,883.0546,674.9269
2025-02-19 12:25:00,1140.4417,906.4724,846.5,1078.0377,891.3879,683.2602
2025-02-19 12:26:00,1143.275,909.3057,849.3333,1080.871,894.2212,686.0935
2025-02-19 12:27:00,1140.275,906.3057,846.3333,1077.871,891.2212,683.0935
2025-02-19 12:28:00,1131.6084,897.6391,837.6667,1069.2044,882.5546,674.4269
2025-02-19 12:29:00,1131.4417,897.4724,837.5,1069.0377,882.3879,674.2602
2025-02-19 12:30:00,1134.275,900.3057,840.3333,1071.871,885.2212,677.0935
2025-02-19 12:31:00,1134.1084,900.1391,840.1667,1071.7044,885.0546,676.9269
2025-02-19 12:32:00,1138.4417,904.4724,844.5,1076.0377,889.3879,681.2602
2025-02-19 12:33:00,1139.6084,905.6391,845.6667,1077.2044,890.5546,682.4269
2025-02-19 12:34:00,1138.775,904.8057,844.8333,1076.371,889.7212,681.5935
2025-02-19 12:35:00,1131.1084,897.1391,837.1667,1068.7044,882.0546,673.9269
2025-02-19 12:36:00,1130.275,896.3057,836.3333,1067.871,881.2212,673.0935
2025-02-19 12:37:00,1128.275,894.3057,834.3333,1065.871,879.2212,671.0935
2025-02-19 12:38:00,1124.275,890.3057,830.3333,1061.871,875.2212,667.0935
2025-02-19 12:39:00,1125.1084,891.1391,831.1667,1062.7044,876.0546,667.9269
2025-02-19 12:40:00,1121.1084,887.1391,827.1667,1058.7044,872.0546,663.9269
2025-02-19 12:41:00,1122.6084,888.6391,828.6667,1060.2044,873.5546,665.4269
2025-02-19 12:42:00,1126.775,892.8057,832.8333,1064.371,877.7212,669.5935
2025-02-19 12:43:00,1125.775,891.8057,831.8333,1063.371,876.7212,668.5935
2025-02-19 12:44:00,1127.775,893.8057,833.8333,1065.371,878.7212,670.5935
2025-02-19 12:45:00,1124.1084,890.1391,830.1667,1061.7044,875.0546,666.9269
2025-02-19 12:46:00,1124.6084,890.6391,830.6667,1062.2044,875.5546,667.4269
2025-02-19 12:47:00,1120.275,886.3057,826.3333,1057.871,871.2212,663.0935
2025-02-19 12:48:00,1119.4417,885.4724,825.5,1057.0377,870.3879,662.2602
2025-02-19 12:49:00,1114.4417,880.4724,820.5,1052.0377,865.3879,657.2602
2025-02-19 12:50:00,1109.4417,875.4724,815.5,1047.0377,860.3879,652.2602
2025-02-19 12:51:00,1104.4417,870.4724,810.5,1042.0377,855.3879,647.2602
2025-02-19 12:52:00,1101.6084,867.6391,807.6667,1039.2044,852.5546,644.4269
2025-02-19 12:53:00,1098.775,864.8057,804.8333,1036.371,849.7212,641.5935
2025-02-19 12:54:00,1081.1855,855.391,797.6667,1027.4313,839.4227,663.1145
2025-02-19 12:55:00,1082.6855,856.891,799.1667,1028.9313,840.9227,664.6145
2025-02-19 12:56:00,1083.1855,857.391,799.6667,1029.4313,841.4227,665.1145
2025-02-19 12:57:00,1081.5188,855.7243,798.0,1027.7646,839.756,663.4478
2025-02-19 12:58:00,1098.275,864.3057,804.3333,1035.871,849.2212,641.0935
2025-02-19 12:59:00,1102.1084,868.1391,808.1667,1039.7044,853.0546,644.9269
2025-02-19 13:00:00,1099.775,865.8057,805.8333,1037.371,850.7212,642.5935
2025-02-19 13:01:00,1096.9417,862.9724,803.0,1034.5377,847.8879,639.7602
2025-02-19 13:02:00,1097.275,863.3057,803.3333,1034.871,848.2212,640.0935
2025-02-19 13:03:00,1100.4417,866.4724,806.5,1038.0377,851.3879,643.2602
2025-02-19 13:04:00,1097.4417,863.4724,803.5,1035.0377,848.3879,640.2602
2025-02-19 13:05:00,1096.9417,862.9724,803.0,1034.5377,847.8879,639.7602
2025-02-19 13:06:00,1081.0188,855.2243,797.5,1027.2646,839.256,662.9478
2025-02-19 13:07:00,1077.1855,851.391,793.6667,1023.4313,835.4227,659.1145
2025-02-19 13:08:00,1078.0188,852.2243,794.5,1024.2646,836.256,659.9478
2025-02-19 13:09:00,1080.6855,854.891,797.1667,1026.9313,838.9227,662.6145
2025-02-19 13:10:00,1081.3521,855.5576,797.8333,1027.5979,839.5893,663.2811
2025-02-19 13:11:00,1076.8521,851.0576,793.3333,1023.0979,835.0893,658.7811
2025-02-19 13:12:00,1070.3521,844.5576,786.8333,1016.5979,828.5893,652.2811
2025-02-19 13:13:00,1073.3521,847.5576,789.8333,1019.5979,831.5893,655.2811
2025-02-19 13:14:00,1076.1855,850.391,792.6667,1022.4313,834.4227,658.1145
2025-02-19 13:15:00,1081.0188,855.2243,797.5,1027.2646,839.256,662.9478
2025-02-19 13:16:00,1078.3521,852.5576,794.8333,1024.5979,836.5893,660.2811
2025-02-19 13:17:00,1080.6855,854.891,797.1667,1026.9313,838.9227,662.6145
2025-02-19 13:18:00,1074.1855,848.391,790.6667,1020.4313,832.4227,656.1145
2025-02-19 13:19:00,1062.8521,837.0576,779.3333,1009.0979,821.0893,644.7811
2025-02-19 13:20:00,1068.6855,842.891,785.1667,1014.9313,826.9227,650.6145
2025-02-19 13:21:00,1075.8521,850.0576,792.3333,1022.0979,834.0893,657.7811
2025-02-19 13:22:00,1071.8521,846.0576,788.3333,1018.0979,830.0893,653.7811
2025-02-19 13:23:00,1056.0188,830.2243,772.5,1002.2646,814.256,637.9478
2025-02-19 13:24:00,1055.1855,829.391,771.6667,1001.4313,813.4227,637.1145
2025-02-19 13:25:00,1060.5188,834.7243,777.0,1006.7646,818.756,642.4478
2025-02-19 13:26:00,1059.8521,834.0576,776.3333,1006.0979,818.0893,641.7811
2025-02-19 13:27:00,1055.0188,829.2243,771.5,1001.2646,813.256,636.9478
2025-02-19 13:28:00,1054.5188,828.7243,771.0,1000.7646,812.756,636.4478
2025-02-19 13:29:00,1055.5188,829.7243,772.0,1001.7646,813.756,637.4478
2025-02-19 13:30:00,1060.6855,834.891,777.1667,1006.9313,818.9227,642.6145
2025-02-19 13:31:00,1066.6855,840.891,783.1667,1012.9313,824.9227,648.6145
2025-02-19 13:32:00,1063.6855,837.891,780.1667,1009.9313,821.9227,645.6145
2025-02-19 13:33:00,1065.1855,839.391,781.6667,1011.4313,823.4227,647.1145
2025-02-19 13:34:00,1060.1855,834.391,776.6667,1006.4313,818.4227,642.1145
2025-02-19 13:35:00,1065.5188,839.7243,782.0,1011.7646,823.756,647.4478
2025-02-19 13:36:00,1059.8521,834.0576,776.3333,1006.0979,818.0893,641.7811
2025-02-19 13:37:00,1066.1855,840.391,782.6667,1012.4313,824.4227,648.1145
2025-02-19 13:38:00,1065.6855,839.891,782.1667,1011.9313,823.9227,647.6145
2025-02-19 13:39:00,1062.1855,836.391,778.6667,1008.4313,820.4227,644.1145
2025-02-19 13:40:00,1050.0188,824.2243,766.5,996.2646,808.256,631.9478
2025-02-19 13:41:00,1045.5188,819.7243,762.0,991.7646,803.756,627.4478
2025-02-19 13:42:00,1045.3521,819.5576,761.8333,991.5979,803.5893,627.2811
2025-02-19 13:43:00,1048.3521,822.5576,764.8333,994.5979,806.5893,630.2811
2025-02-19 13:44:00,1049.3521,823.5576,765.8333,995.5979,807.5893,631.2811
2025-02-19 13:45:00,1045.0188,819.2243,761.5,991.2646,803.256,626.9478
2025-02-19 13:46:00,1046.6855,820.891,763.1667,992.9313,804.9227,628.6145
2025-02-19 13:47:00,1047.8521,822.0576,764.3333,994.0979,806.0893,629.7811
2025-02-19 13:48:00,1043.1855,817.391,759.6667,989.4313,801.4227,625.1145
2025-02-19 13:49:00,1041.5188,815.7243,758.0,987.7646,799.756,623.4478
2025-02-19 13:50:00,1040.5188,814.7243,757.0,986.7646,798.756,622.4478
2025-02-19 13:51:00,1031.3521,805.5576,747.8333,977.5979,789.5893,613.2811
2025-02-19 13:52:00,1032.0188,806.2243,748.5,978.2646,790.256,613.9478
2025-02-19 13:53:00,1036.0188,810.2243,752.5,982.2646,794.256,617.9478
2025-02-19 13:54:00,1038.1855,812.391,754.6667,984.4313,796.4227,620.1145
2025-02-19 13:55:00,1039.5188,813.7243,756.0,985.7646,797.756,621.4478
2025-02-19 13:56:00,1036.8521,811.0576,753.3333,983.0979,795.0893,618.7811
2025-02-19 13:57:00,1031.0188,805.2243,747.5,977.2646,789.256,612.9478
2025-02-19 13:58:00,1026.6855,800.891,743.1667,972.9313,784.9227,608.6145
2025-02-19 13:59:00,1025.6855,799.891,742.1667,971.9313,783.9227,607.6145
2025-02-19 14:00:00,1032.3521,806.5576,748.8333,978.5979,790.5893,614.2811
2025-02-19 14:01:00,1030.3521,804.5576,746.8333,976.5979,788.5893,612.2811
2025-02-19 14:02:00,1025.3521,799.5576,741.8333,971.5979,783.5893,607.2811
2025-02-19 14:03:00,1033.3521,807.5576,749.8333,979.5979,791.5893,615.2811
2025-02-19 14:04:00,1037.8521,812.0576,754.3333,984.0979,796.0893,619.7811
2025-02-19 14:05:00,1032.3521,806.5576,748.8333,978.5979,790.5893,614.2811
2025-02-19 14:06:00,1026.6855,800.891,743.1667,972.9313,784.9227,608.6145
2025-02-19 14:07:00,1030.0188,804.2243,746.5,976.2646,788.256,611.9478
2025-02-19 14:08:00,1021.8521,796.0576,738.3333,968.0979,780.0893,603.7811
2025-02-19 14:09:00,1026.3521,800.5576,742.8333,972.5979,784.5893,608.2811
2025-02-19 14:10:00,1020.1188,794.3243,736.6,966.3646,778.356,602.0478
2025-02-19 14:11:00,1020.8045,795.01,737.2857,967.0503,779.0417,602.7335
2025-02-19 14:12:00,1026.5188,800.7243,743.0,972.7646,784.756,608.4478
2025-02-19 14:13:00,1020.6855,794.891,737.1667,966.9313,778.9227,602.6145
2025-02-19 14:14:00,1024.3521,798.5576,740.8333,970.5979,782.5893,606.2811
2025-02-19 14:15:00,1034.0188,808.2243,750.5,980.2646,792.256,615.9478
2025-02-19 14:16:00,1033.6855,807.891,750.1667,979.9313,791.9227,615.6145
2025-02-19 14:17:00,1031.1855,805.391,747.6667,977.4313,789.4227,613.1145
2025-02-19 14:18:00,1032.5188,806.7243,749.0,978.7646,790.756,614.4478
2025-02-19 14:19:00,1028.8521,803.0576,745.3333,975.0979,787.0893,610.7811
2025-02-19 14:20:00,1027.6855,801.891,744.1667,973.9313,785.9227,609.6145
2025-02-19 14:21:00,1024.8521,799.0576,741.3333,971.0979,783.0893,606.7811
2025-02-19 14:22:00,1019.3521,793.5576,735.8333,965.5979,777.5893,601.2811
2025-02-19 14:23:00,1013.3521,787.5576,729.8333,959.5979,771.5893,595.2811
2025-02-19 14:24:00,1018.5188,792.7243,735.0,964.7646,776.756,600.4478
2025-02-19 14:25:00,1016.1855,790.391,732.6667,962.4313,774.4227,598.1145
2025-02-19 14:26:00,1016.8521,791.0576,733.3333,963.0979,775.0893,598.7811
2025-02-19 14:27:00,1011.3521,785.5576,727.8333,957.5979,769.5893,593.2811
2025-02-19 14:28:00,1009.5188,783.7243,726.0,955.7646,767.756,591.4478
2025-02-19 14:29:00,1015.1855,789.391,731.6667,961.4313,773.4227,597.1145
2025-02-19 14:30:00,1014.1855,788.391,730.6667,960.4313,772.4227,596.1145
2025-02-19 14:31:00,1010.5188,784.7243,727.0,956.7646,768.756,592.4478
2025-02-19 14:32:00,1013.0188,787.2243,729.5,959.2646,771.256,594.9478
2025-02-19 14:33:00,1015.3521,789.5576,731.8333,961.5979,773.5893,597.2811
2025-02-19 14:34:00,1009.3521,783.5576,725.8333,955.5979,767.5893,591.2811
2025-02-19 14:35:00,1006.6855,780.891,723.1667,952.9313,764.9227,588.6145
2025-02-19 14:36:00,1002.6855,776.891,719.1667,948.9313,760.9227,584.6145
2025-02-19 14:37:00,1002.8521,777.0576,719.3333,949.0979,761.0893,584.7811
2025-02-19 14:38:00,998.5188,772.7243,715.0,944.7646,756.756,580.4478
2025-02-19 14:39:00,997.6855,771.891,714.1667,943.9313,755.9227,579.6145
2025-02-19 14:40:00,999.0188,773.2243,715.5,945.2646,757.256,580.9478
2025-02-19 14:41:00,1007.3521,781.5576,723.8333,953.5979,765.5893,589.2811
2025-02-19 14:42:00,1004.1855,778.391,720.6667,950.4313,762.4227,586.1145
2025-02-19 14:43:00,1006.6855,780.891,723.1667,952.9313,764.9227,588.6145
2025-02-19 14:44:00,1008.1855,782.391,724.6667,954.4313,766.4227,590.1145
2025-02-19 14:45:00,1007.5188,781.7243,724.0,953.7646,765.756,589.4478
2025-02-19 14:46:00,1004.5188,778.7243,721.0,950.7646,762.756,586.4478
2025-02-19 14:47:00,1003.8521,778.0576,720.3333,950.0979,762.0893,585.7811
2025-02-19 14:48:00,995.0188,769.2243,711.5,941.2646,753.256,576.9478
2025-02-19 14:49:00,999.1188,773.3243,715.6,945.3646,757.356,581.0478
2025-02-19 14:50:00,1005.5188,779.7243,722.0,951.7646,763.756,587.4478
2025-02-19 14:51:00,1000.6855,774.891,717.1667,946.9313,758.9227,582.6145
2025-02-19 14:52:00,988.1855,762.391,704.6667,934.4313,746.4227,570.1145
2025-02-19 14:53:00,987.0902,761.2957,703.5714,933.336,745.3274,569.0192
2025-02-19 14:54:00,995.6855,769.891,712.1667,941.9313,753.9227,577.6145
2025-02-19 14:55:00,998.1855,772.391,714.6667,944.4313,756.4227,580.1145
2025-02-19 14:56:00,997.6855,771.891,714.1667,943.9313,755.9227,579.6145
2025-02-19 14:57:00,987.5188,761.7243,704.0,933.7646,745.756,569.4478
2025-02-19 14:58:00,984.6855,758.891,701.1667,930.9313,742.9227,566.6145
2025-02-19 14:59:00,988.1855,762.391,704.6667,934.4313,746.4227,570.1145
2025-02-19 15:00:00,992.1855,766.391,708.6667,938.4313,750.4227,574.1145
2025-02-19 15:01:00,989.8521,764.0576,706.3333,936.0979,748.0893,571.7811
2025-02-19 15:02:00,992.1855,766.391,708.6667,938.4313,750.4227,574.1145
2025-02-19 15:03:00,991.6855,765.891,708.1667,937.9313,749.9227,573.6145
2025-02-19 15:04:00,989.3521,763.5576,705.8333,935.5979,747.5893,571.2811
2025-02-19 15:05:00,993.5188,767.7243,710.0,939.7646,751.756,575.4478
2025-02-19 15:06:00,995.5188,769.7243,712.0,941.7646,753.756,577.4478
2025-02-19 15:07:00,997.5188,771.7243,714.0,943.7646,755.756,579.4478
2025-02-19 15:08:00,1000.0188,774.2243,716.5,946.2646,758.256,581.9478
2025-02-19 15:09:00,998.3521,772.5576,714.8333,944.5979,756.5893,580.2811
2025-02-19 15:10:00,991.5188,765.7243,708.0,937.7646,749.756,573.4478
2025-02-19 15:11:00,988.1188,762.3243,704.6,934.3646,746.356,570.0478
2025-02-19 15:12:00,998.0902,772.2957,714.5714,944.336,756.3274,580.0192
2025-02-19 15:13:00,1003.3521,777.5576,719.8333,949.5979,761.5893,585.2811
2025-02-19 15:14:00,998.8521,773.0576,715.3333,945.0979,757.0893,580.7811
2025-02-19 15:15:00,998.6855,772.891,715.1667,944.9313,756.9227,580.6145
2025-02-19 15:16:00,999.6855,773.891,716.1667,945.9313,757.9227,581.6145
2025-02-19 15:17:00,995.6855,769.891,712.1667,941.9313,753.9227,577.6145
2025-02-19 15:18:00,997.3521,771.5576,713.8333,943.5979,755.5893,579.2811
2025-02-19 15:19:00,991.0188,765.2243,707.5,937.2646,749.256,572.9478
2025-02-19 15:20:00,993.3521,767.5576,709.8333,939.5979,751.5893,575.2811
2025-02-19 15:21:00,991.8521,766.0576,708.3333,938.0979,750.0893,573.7811
2025-02-19 15:22:00,995.3521,769.5576,711.8333,941.5979,753.5893,577.2811
2025-02-19 15:23:00,992.3521,766.5576,708.8333,938.5979,750.5893,574.2811
2025-02-19 15:24:00,994.0188,768.2243,710.5,940.2646,752.256,575.9478
2025-02-19 15:25:00,1002.0188,776.2243,718.5,948.2646,760.256,583.9478
2025-02-19 15:26:00,1003.6855,777.891,720.1667,949.9313,761.9227,585.6145
2025-02-19 15:27:00,1012.6855,786.891,729.1667,958.9313,770.9227,594.6145
2025-02-19 15:28:00,1008.1855,782.391,724.6667,954.4313,766.4227,590.1145
2025-02-19 15:29:00,1006.3521,780.5576,722.8333,952.5979,764.5893,588.2811
2025-02-19 15:30:00,1003.8521,778.0576,720.3333,950.0979,762.0893,585.7811
2025-02-19 15:31:00,1000.1855,774.391,716.6667,946.4313,758.4227,582.1145
2025-02-19 15:32:00,1004.5188,778.7243,721.0,950.7646,762.756,586.4478
2025-02-19 15:33:00,1003.0188,777.2243,719.5,949.2646,761.256,584.9478
2025-02-19 15:34:00,994.8521,769.0576,711.3333,941.0979,753.0893,576.7811
2025-02-19 15:35:00,991.5188,765.7243,708.0,937.7646,749.756,573.4478
2025-02-19 15:36:00,985.8521,760.0576,702.3333,932.0979,744.0893,567.7811
2025-02-19 15:37:00,995.0188,769.2243,711.5,941.2646,753.256,576.9478
2025-02-19 15:38:00,994.6855,768.891,711.1667,940.9313,752.9227,576.6145
2025-02-19 15:39:00,999.1855,773.391,715.6667,945.4313,757.4227,581.1145
2025-02-19 15:40:00,999.0188,773.2243,715.5,945.2646,757.256,580.9478
2025-02-19 15:41:00,1001.1855,775.391,717.6667,947.4313,759.4227,583.1145
2025-02-19 15:42:00,1000.6855,774.891,717.1667,946.9313,758.9227,582.6145
2025-02-19 15:43:00,1000.3521,774.5576,716.8333,946.5979,758.5893,582.2811
2025-02-19 15:44:00,1008.5188,782.7243,725.0,954.7646,766.756,590.4478
2025-02-19 15:45:00,1005.6855,779.891,722.1667,951.9313,763.9227,587.6145
2025-02-19 15:46:00,998.8521,773.0576,715.3333,945.0979,757.0893,580.7811
2025-02-19 15:47:00,999.5188,773.7243,716.0,945.7646,757.756,581.4478
2025-02-19 15:48:00,1002.1855,776.391,718.6667,948.4313,760.4227,584.1145
2025-02-19 15:49:00,1004.8521,779.0576,721.3333,951.0979,763.0893,586.7811
2025-02-19 15:50:00,1008.3521,782.5576,724.8333,954.5979,766.5893,590.2811
2025-02-19 15:51:00,1011.6855,785.891,728.1667,957.9313,769.9227,593.6145
2025-02-19 15:52:00,1012.3521,786.5576,728.8333,958.5979,770.5893,594.2811
2025-02-19 15:53:00,1012.5188,786.7243,729.0,958.7646,770.756,594.4478
2025-02-19 15:54:00,1020.1855,794.391,736.6667,966.4313,778.4227,602.1145
2025-02-19 15:55:00,1014.6855,788.891,731.1667,960.9313,772.9227,596.6145
2025-02-19 15:56:00,1008.8521,783.0576,725.3333,955.0979,767.0893,590.7811
2025-02-19 15:57:00,1008.8521,783.0576,725.3333,955.0979,767.0893,590.7811
2025-02-19 15:58:00,1008.8521,783.0576,725.3333,955.0979,767.0893,590.7811
2025-02-19 15:59:00,1014.8521,789.0576,731.3333,961.0979,773.0893,596.7811
2025-02-19 16:00:00,1004.1855,778.391,720.6667,950.4313,762.4227,586.1145
2025-02-19 16:01:00,1005.6855,779.891,722.1667,951.9313,763.9227,587.6145
2025-02-19 16:02:00,996.8521,771.0576,713.3333,943.0979,755.0893,578.7811
2025-02-19 16:03:00,991.3521,765.5576,707.8333,937.5979,749.5893,573.2811
2025-02-19 16:04:00,989.6855,763.891,706.1667,935.9313,747.9227,571.6145
2025-02-19 16:05:00,991.6855,765.891,708.1667,937.9313,749.9227,573.6145
2025-02-19 16:06:00,997.0188,771.2243,713.5,943.2646,755.256,578.9478
2025-02-19 16:07:00,1003.8521,778.0576,720.3333,950.0979,762.0893,585.7811
2025-02-19 16:08:00,1003.3521,777.5576,719.8333,949.5979,761.5893,585.2811
2025-02-19 16:09:00,1003.5188,777.7243,720.0,949.7646,761.756,585.4478
2025-02-19 16:10:00,1008.0188,782.2243,724.5,954.2646,766.256,589.9478
2025-02-19 16:11:00,1007.0188,781.2243,723.5,953.2646,765.256,588.9478
2025-02-19 16:12:00,1004.8045,779.01,721.2857,951.0503,763.0417,586.7335
2025-02-19 16:13:00,1004.6855,778.891,721.1667,950.9313,762.9227,586.6145
2025-02-19 16:14:00,1003.6855,777.891,720.1667,949.9313,761.9227,585.6145
2025-02-19 16:15:00,996.5188,770.7243,713.0,942.7646,754.756,578.4478
2025-02-19 16:16:00,1000.0902,774.2957,716.5714,946.336,758.3274,582.0192
2025-02-19 16:17:00,1002.8521,777.0576,719.3333,949.0979,761.0893,584.7811
2025-02-19 16:18:00,1003.8521,778.0576,720.3333,950.0979,762.0893,585.7811
2025-02-19 16:19:00,1000.1188,774.3243,716.6,946.3646,758.356,582.0478
2025-02-19 16:20:00,1001.0902,775.2957,717.5714,947.336,759.3274,583.0192
2025-02-19 16:21:00,999.0188,773.2243,715.5,945.2646,757.256,580.9478
2025-02-19 16:22:00,999.1188,773.3243,715.6,945.3646,757.356,581.0478
2025-02-19 16:23:00,1001.9474,776.1529,718.4286,948.1932,760.1846,583.8764
2025-02-19 16:24:00,993.5188,767.7243,710.0,939.7646,751.756,575.4478
2025-02-19 16:25:00,989.3759,763.5814,705.8571,935.6217,747.6131,571.3049
2025-02-19 16:26:00,984.8521,759.0576,701.3333,931.0979,743.0893,566.7811
2025-02-19 16:27:00,911.6718,731.4672,699.8,905.9092,719.1397,602.2402
2025-02-19 16:28:00,985.2331,759.4386,701.7143,931.4789,743.4703,567.1621
2025-02-19 16:29:00,911.0385,730.8339,699.1667,905.2759,718.5064,601.6069
2025-02-19 16:30:00,902.3718,722.1672,690.5,896.6092,709.8397,592.9402
2025-02-19 16:31:00,908.2718,728.0672,696.4,902.5092,715.7397,598.8402
2025-02-19 16:32:00,985.8045,760.01,702.2857,932.0503,744.0417,567.7335
2025-02-19 16:33:00,984.5188,758.7243,701.0,930.7646,742.756,566.4478
2025-02-19 16:34:00,984.5188,758.7243,701.0,930.7646,742.756,566.4478
2025-02-19 16:35:00,992.6617,766.8672,709.1429,938.9075,750.8989,574.5907
2025-02-19 16:36:00,996.1188,770.3243,712.6,942.3646,754.356,578.0478
2025-02-19 16:37:00,989.0902,763.2957,705.5714,935.336,747.3274,571.0192
2025-02-19 16:38:00,987.1855,761.391,703.6667,933.4313,745.4227,569.1145
2025-02-19 16:39:00,992.8521,767.0576,709.3333,939.0979,751.0893,574.7811
2025-02-19 16:40:00,996.1855,770.391,712.6667,942.4313,754.4227,578.1145
2025-02-19 16:41:00,987.6855,761.891,704.1667,933.9313,745.9227,569.6145
2025-02-19 16:42:00,908.8718,728.6672,697.0,903.1092,716.3397,599.4402
2025-02-19 16:43:00,907.0718,726.8672,695.2,901.3092,714.5397,597.6402
2025-02-19 16:44:00,904.7289,724.5243,692.8571,898.9663,712.1968,595.2973
2025-02-19 16:45:00,901.0385,720.8339,689.1667,895.2759,708.5064,591.6069
2025-02-19 16:46:00,903.7051,723.5005,691.8333,897.9425,711.173,594.2735
2025-02-19 16:47:00,904.2051,724.0005,692.3333,898.4425,711.673,594.7735
2025-02-19 16:48:00,904.8718,724.6672,693.0,899.1092,712.3397,595.4402
2025-02-19 16:49:00,897.8718,717.6672,686.0,892.1092,705.3397,588.4402
2025-02-19 16:50:00,887.8718,707.6672,676.0,882.1092,695.3397,578.4402
2025-02-19 16:51:00,889.7051,709.5005,677.8333,883.9425,697.173,580.2735
2025-02-19 16:52:00,895.2051,715.0005,683.3333,889.4425,702.673,585.7735
2025-02-19 16:53:00,889.0718,708.8672,677.2,883.3092,696.5397,579.6402
2025-02-19 16:54:00,883.4432,703.2386,671.5714,877.6806,690.9111,574.0116
2025-02-19 16:55:00,885.3718,705.1672,673.5,879.6092,692.8397,575.9402
2025-02-19 16:56:00,890.0385,709.8339,678.1667,884.2759,697.5064,580.6069
2025-02-19 16:57:00,892.0718,711.8672,680.2,886.3092,699.5397,582.6402
2025-02-19 16:58:00,891.1575,710.9529,679.2857,885.3949,698.6254,581.7259
2025-02-19 16:59:00,886.3718,706.1672,674.5,880.6092,693.8397,576.9402
2025-02-19 17:00:00,884.7051,704.5005,672.8333,878.9425,692.173,575.2735
2025-02-19 17:01:00,889.8718,709.6672,678.0,884.1092,697.3397,580.4402
2025-02-19 17:02:00,890.4718,710.2672,678.6,884.7092,697.9397,581.0402
2025-02-19 17:03:00,886.5861,706.3815,674.7143,880.8235,694.054,577.1545
2025-02-19 17:04:00,884.2718,704.0672,672.4,878.5092,691.7397,574.8402
2025-02-19 17:05:00,879.0147,698.8101,667.1429,873.2521,686.4826,569.5831
2025-02-19 17:06:00,883.8718,703.6672,672.0,878.1092,691.3397,574.4402
2025-02-19 17:07:00,880.3004,700.0958,668.4286,874.5378,687.7683,570.8688
2025-02-19 17:08:00,882.7051,702.5005,670.8333,876.9425,690.173,573.2735
2025-02-19 17:09:00,881.7051,701.5005,669.8333,875.9425,689.173,572.2735
2025-02-19 17:10:00,884.8718,704.6672,673.0,879.1092,692.3397,575.4402
2025-02-19 17:11:00,883.6718,703.4672,671.8,877.9092,691.1397,574.2402
2025-02-19 17:12:00,887.4432,707.2386,675.5714,881.6806,694.9111,578.0116
2025-02-19 17:13:00,878.7051,698.5005,666.8333,872.9425,686.173,569.2735
2025-02-19 17:14:00,876.7051,696.5005,664.8333,870.9425,684.173,567.2735
2025-02-19 17:15:00,878.8718,698.6672,667.0,873.1092,686.3397,569.4402
2025-02-19 17:16:00,876.0385,695.8339,664.1667,870.2759,683.5064,566.6069
2025-02-19 17:17:00,871.8718,691.6672,660.0,866.1092,679.3397,562.4402
2025-02-19 17:18:00,872.5385,692.3339,660.6667,866.7759,680.0064,563.1069
2025-02-19 17:19:00,871.8718,691.6672,660.0,866.1092,679.3397,562.4402
2025-02-19 17:20:00,860.0147,679.8101,648.1429,854.2521,667.4826,550.5831
2025-02-19 17:21:00,856.8718,676.6672,645.0,851.1092,664.3397,547.4402
2025-02-19 17:22:00,860.5385,680.3339,648.6667,854.7759,668.0064,551.1069
